19.0,4.0,7.0,0.0,19.0,5.0,26.0,15.0,22.0,0.0,1.0,6.0,2.0,1.0,11.0,22.0,4518.0,4.0,10.0,2.0,6.0,6.0,3.0,2.0,2.0,0.0,11.0,2.0,0.0,0.0,3
19.0,4.0,7.0,0.0,15.0,5.0,30.0,15.0,20.0,0.0,1.0,6.0,1.0,1.0,10.0,22.0,4518.0,4.0,10.0,2.0,7.0,6.0,3.0,2.0,2.0,0.0,8.0,2.0,0.0,0.0,3
17.0,4.0,7.0,0.0,13.0,5.0,32.0,14.0,24.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4518.0,4.0,10.0,2.0,7.0,6.0,3.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,3
16.0,5.0,7.0,0.0,13.0,5.0,31.0,13.0,24.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4518.0,4.0,11.0,2.0,7.0,6.0,3.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,3
15.0,5.0,6.0,0.0,17.0,5.0,24.0,13.0,25.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4518.0,4.0,11.0,2.0,7.0,6.0,3.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,3
15.0,5.0,6.0,0.0,20.0,5.0,28.0,13.0,24.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4519.0,4.0,11.0,2.0,7.0,6.0,3.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,3
15.0,5.0,6.0,0.0,21.0,5.0,27.0,13.0,22.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4519.0,4.0,11.0,2.0,7.0,6.0,3.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,3
15.0,5.0,6.0,0.0,21.0,5.0,27.0,13.0,22.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4519.0,4.0,11.0,2.0,7.0,6.0,3.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,3
14.0,5.0,6.0,0.0,18.0,5.0,27.0,13.0,21.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4519.0,4.0,11.0,2.0,7.0,6.0,5.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,3
14.0,5.0,6.0,0.0,18.0,5.0,26.0,13.0,20.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4519.0,4.0,11.0,2.0,7.0,6.0,5.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,3
12.0,5.0,6.0,0.0,18.0,4.0,27.0,13.0,20.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4519.0,4.0,12.0,2.0,7.0,6.0,5.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,26.0,4.0,27.0,13.0,16.0,0.0,1.0,6.0,1.0,1.0,8.0,22.0,4518.0,4.0,11.0,2.0,7.0,6.0,6.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,28.0,2.0,27.0,13.0,16.0,0.0,1.0,6.0,2.0,1.0,8.0,22.0,4518.0,4.0,11.0,2.0,7.0,6.0,6.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,27.0,2.0,27.0,13.0,15.0,0.0,1.0,6.0,2.0,1.0,8.0,22.0,4517.0,4.0,11.0,2.0,7.0,6.0,6.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,27.0,2.0,19.0,13.0,16.0,0.0,1.0,6.0,3.0,1.0,8.0,22.0,4517.0,4.0,10.0,2.0,7.0,6.0,6.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,27.0,2.0,13.0,13.0,14.0,0.0,1.0,6.0,3.0,1.0,8.0,22.0,4517.0,4.0,10.0,2.0,6.0,6.0,6.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,26.0,2.0,13.0,13.0,15.0,0.0,1.0,6.0,3.0,1.0,11.0,22.0,4516.0,4.0,10.0,2.0,6.0,6.0,6.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,26.0,2.0,11.0,13.0,15.0,0.0,1.0,6.0,3.0,1.0,12.0,22.0,4516.0,4.0,10.0,2.0,6.0,6.0,6.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,28.0,2.0,8.0,13.0,12.0,0.0,1.0,6.0,2.0,1.0,12.0,22.0,4515.0,4.0,12.0,2.0,6.0,6.0,17.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,26.0,2.0,8.0,13.0,12.0,0.0,1.0,6.0,2.0,1.0,12.0,22.0,4515.0,4.0,13.0,2.0,6.0,6.0,19.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,3
12.0,4.0,6.0,0.0,26.0,2.0,7.0,13.0,12.0,0.0,1.0,6.0,2.0,1.0,12.0,22.0,4515.0,4.0,14.0,2.0,6.0,6.0,19.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,3
11.0,4.0,6.0,0.0,23.0,2.0,6.0,13.0,11.0,0.0,1.0,6.0,2.0,1.0,12.0,22.0,4515.0,4.0,15.0,2.0,6.0,6.0,19.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,3
11.0,3.0,6.0,0.0,22.0,2.0,5.0,13.0,14.0,0.0,1.0,6.0,2.0,1.0,12.0,22.0,4512.0,4.0,14.0,2.0,6.0,6.0,20.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,3
11.0,4.0,6.0,0.0,22.0,2.0,5.0,13.0,14.0,0.0,1.0,6.0,2.0,1.0,12.0,22.0,4512.0,4.0,17.0,2.0,6.0,6.0,20.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,3
11.0,4.0,6.0,0.0,22.0,2.0,2.0,13.0,13.0,0.0,1.0,6.0,3.0,1.0,12.0,22.0,4512.0,4.0,18.0,2.0,8.0,6.0,20.0,2.0,2.0,0.0,6.0,2.0,0.0,0.0,3
11.0,4.0,6.0,0.0,17.0,2.0,2.0,13.0,14.0,0.0,1.0,6.0,3.0,1.0,11.0,22.0,4512.0,4.0,17.0,2.0,8.0,6.0,23.0,2.0,2.0,0.0,6.0,2.0,0.0,0.0,3
10.0,4.0,6.0,0.0,9.0,2.0,2.0,13.0,13.0,0.0,1.0,6.0,3.0,1.0,11.0,22.0,4512.0,4.0,18.0,2.0,8.0,6.0,24.0,2.0,2.0,0.0,6.0,2.0,0.0,0.0,3
10.0,6.0,6.0,0.0,7.0,2.0,2.0,13.0,13.0,0.0,1.0,6.0,3.0,1.0,11.0,22.0,4512.0,4.0,17.0,2.0,8.0,6.0,24.0,2.0,2.0,0.0,6.0,2.0,0.0,0.0,3
11.0,6.0,6.0,0.0,7.0,2.0,2.0,13.0,18.0,0.0,1.0,6.0,4.0,1.0,11.0,22.0,4512.0,4.0,19.0,2.0,8.0,6.0,22.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,3
13.0,7.0,6.0,0.0,6.0,2.0,2.0,13.0,23.0,0.0,1.0,6.0,5.0,1.0,11.0,22.0,4512.0,4.0,18.0,2.0,8.0,6.0,21.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,3
17.0,7.0,6.0,0.0,5.0,2.0,2.0,13.0,24.0,0.0,1.0,6.0,5.0,1.0,11.0,22.0,4512.0,4.0,18.0,2.0,9.0,6.0,21.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,3
61.0,7.0,6.0,0.0,5.0,4.0,2.0,13.0,24.0,0.0,1.0,6.0,5.0,1.0,10.0,22.0,4512.0,4.0,35.0,2.0,9.0,7.0,20.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,3
89.0,7.0,9.0,0.0,5.0,4.0,2.0,13.0,25.0,0.0,1.0,6.0,6.0,1.0,10.0,22.0,4512.0,4.0,35.0,2.0,8.0,9.0,25.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,3
116.0,7.0,13.0,0.0,4.0,5.0,2.0,13.0,28.0,0.0,1.0,6.0,6.0,1.0,9.0,22.0,4512.0,4.0,36.0,2.0,8.0,9.0,24.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,3
147.0,8.0,14.0,0.0,4.0,5.0,2.0,13.0,27.0,0.0,2.0,6.0,6.0,1.0,9.0,22.0,4512.0,4.0,35.0,2.0,8.0,9.0,24.0,2.0,2.0,0.0,8.0,13.0,0.0,0.0,3
168.0,6.0,16.0,0.0,4.0,5.0,2.0,13.0,29.0,0.0,2.0,6.0,6.0,1.0,9.0,22.0,4512.0,4.0,25.0,2.0,8.0,9.0,22.0,2.0,2.0,0.0,8.0,13.0,0.0,0.0,3
193.0,6.0,18.0,0.0,4.0,6.0,2.0,13.0,29.0,0.0,2.0,6.0,5.0,1.0,9.0,22.0,4512.0,4.0,27.0,2.0,8.0,9.0,20.0,2.0,2.0,0.0,8.0,14.0,0.0,0.0,3
215.0,6.0,19.0,0.0,4.0,6.0,2.0,13.0,30.0,0.0,2.0,6.0,5.0,1.0,7.0,22.0,4512.0,4.0,21.0,2.0,8.0,9.0,19.0,2.0,2.0,0.0,8.0,14.0,0.0,0.0,3
237.0,6.0,22.0,0.0,3.0,6.0,2.0,13.0,30.0,0.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,20.0,2.0,8.0,9.0,19.0,2.0,2.0,0.0,10.0,14.0,0.0,0.0,3
246.0,7.0,24.0,0.0,3.0,7.0,2.0,13.0,32.0,0.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,20.0,2.0,8.0,9.0,19.0,2.0,2.0,0.0,11.0,21.0,0.0,0.0,3
259.0,6.0,23.0,0.0,2.0,7.0,2.0,13.0,32.0,1.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,15.0,2.0,8.0,9.0,17.0,2.0,2.0,0.0,10.0,21.0,0.0,0.0,3
266.0,6.0,25.0,0.0,2.0,7.0,2.0,13.0,33.0,1.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,14.0,2.0,8.0,9.0,16.0,2.0,2.0,0.0,12.0,23.0,0.0,0.0,3
279.0,6.0,26.0,0.0,2.0,7.0,2.0,13.0,31.0,1.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,14.0,2.0,8.0,9.0,14.0,2.0,2.0,0.0,12.0,23.0,0.0,0.0,3
289.0,5.0,25.0,0.0,2.0,7.0,2.0,13.0,31.0,1.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,14.0,2.0,6.0,9.0,14.0,2.0,2.0,0.0,12.0,22.0,0.0,0.0,3
306.0,5.0,23.0,0.0,2.0,7.0,2.0,13.0,32.0,1.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,15.0,2.0,6.0,9.0,14.0,2.0,2.0,0.0,12.0,23.0,0.0,0.0,3
320.0,5.0,18.0,0.0,1.0,7.0,2.0,13.0,32.0,1.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,15.0,2.0,6.0,9.0,14.0,2.0,2.0,0.0,13.0,23.0,0.0,0.0,3
326.0,4.0,16.0,0.0,1.0,8.0,2.0,13.0,33.0,1.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,12.0,2.0,6.0,9.0,15.0,2.0,2.0,0.0,13.0,23.0,0.0,0.0,3
333.0,4.0,15.0,0.0,1.0,8.0,2.0,13.0,37.0,0.0,2.0,6.0,6.0,1.0,7.0,22.0,4512.0,4.0,14.0,2.0,6.0,9.0,17.0,2.0,2.0,0.0,12.0,21.0,0.0,0.0,3
335.0,4.0,15.0,0.0,1.0,7.0,2.0,13.0,35.0,0.0,2.0,6.0,4.0,1.0,7.0,22.0,4512.0,4.0,14.0,2.0,6.0,9.0,15.0,2.0,2.0,0.0,11.0,15.0,0.0,0.0,3
334.0,4.0,15.0,0.0,1.0,7.0,2.0,13.0,36.0,0.0,2.0,6.0,4.0,1.0,7.0,22.0,4512.0,4.0,15.0,2.0,6.0,9.0,15.0,2.0,2.0,0.0,10.0,15.0,0.0,0.0,3
333.0,4.0,15.0,0.0,1.0,8.0,2.0,13.0,36.0,0.0,2.0,6.0,4.0,1.0,7.0,22.0,4512.0,4.0,13.0,2.0,6.0,8.0,14.0,2.0,3.0,0.0,10.0,11.0,0.0,0.0,3
332.0,5.0,13.0,0.0,1.0,7.0,2.0,13.0,34.0,0.0,2.0,6.0,3.0,1.0,7.0,22.0,4512.0,4.0,14.0,2.0,6.0,8.0,14.0,2.0,3.0,0.0,10.0,10.0,0.0,0.0,3
333.0,5.0,12.0,0.0,2.0,6.0,2.0,13.0,35.0,0.0,2.0,6.0,3.0,1.0,7.0,22.0,4512.0,4.0,12.0,2.0,6.0,8.0,15.0,2.0,3.0,0.0,9.0,13.0,0.0,0.0,3
333.0,5.0,12.0,0.0,2.0,7.0,2.0,13.0,31.0,0.0,2.0,6.0,3.0,1.0,7.0,22.0,4512.0,4.0,12.0,2.0,6.0,8.0,15.0,2.0,3.0,0.0,8.0,13.0,0.0,0.0,3
329.0,5.0,12.0,0.0,3.0,9.0,2.0,13.0,30.0,0.0,2.0,6.0,3.0,1.0,7.0,22.0,4512.0,4.0,13.0,2.0,6.0,8.0,17.0,2.0,3.0,0.0,8.0,11.0,0.0,0.0,3
316.0,4.0,12.0,1.0,7.0,9.0,2.0,13.0,30.0,0.0,2.0,6.0,3.0,1.0,7.0,22.0,4512.0,4.0,14.0,2.0,6.0,8.0,17.0,2.0,4.0,0.0,8.0,8.0,0.0,0.0,3
284.0,4.0,10.0,1.0,7.0,12.0,2.0,13.0,32.0,0.0,2.0,6.0,3.0,1.0,7.0,22.0,4512.0,4.0,16.0,2.0,6.0,7.0,17.0,2.0,4.0,0.0,7.0,5.0,0.0,0.0,3
284.0,4.0,10.0,1.0,7.0,12.0,2.0,13.0,32.0,0.0,2.0,6.0,3.0,1.0,7.0,22.0,4512.0,4.0,16.0,2.0,6.0,7.0,17.0,2.0,4.0,0.0,7.0,5.0,0.0,0.0,3
260.0,7.0,10.0,2.0,8.0,14.0,2.0,13.0,33.0,0.0,2.0,6.0,2.0,1.0,7.0,22.0,4512.0,4.0,14.0,2.0,6.0,7.0,12.0,2.0,4.0,0.0,7.0,5.0,0.0,0.0,3
249.0,8.0,10.0,2.0,8.0,14.0,2.0,13.0,35.0,0.0,3.0,6.0,2.0,1.0,7.0,22.0,4512.0,4.0,14.0,2.0,6.0,7.0,12.0,2.0,4.0,0.0,7.0,5.0,0.0,0.0,3
235.0,8.0,10.0,2.0,12.0,14.0,2.0,13.0,36.0,0.0,3.0,6.0,2.0,1.0,8.0,22.0,4512.0,4.0,16.0,2.0,6.0,7.0,12.0,2.0,4.0,0.0,7.0,5.0,0.0,0.0,3
235.0,8.0,10.0,2.0,12.0,14.0,2.0,13.0,36.0,0.0,3.0,6.0,2.0,1.0,8.0,22.0,4512.0,4.0,16.0,2.0,6.0,7.0,12.0,2.0,4.0,0.0,7.0,5.0,0.0,0.0,3
200.0,8.0,9.0,3.0,12.0,14.0,2.0,13.0,41.0,0.0,3.0,6.0,2.0,1.0,8.0,22.0,4512.0,4.0,14.0,2.0,6.0,7.0,10.0,2.0,5.0,0.0,6.0,3.0,0.0,0.0,3
177.0,8.0,9.0,3.0,12.0,14.0,2.0,13.0,41.0,0.0,3.0,6.0,2.0,1.0,8.0,22.0,4512.0,4.0,14.0,2.0,6.0,7.0,9.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,4
177.0,8.0,9.0,3.0,12.0,14.0,2.0,13.0,41.0,0.0,3.0,6.0,2.0,1.0,8.0,22.0,4512.0,4.0,14.0,2.0,6.0,7.0,9.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,4
177.0,8.0,9.0,3.0,12.0,14.0,2.0,13.0,41.0,0.0,3.0,6.0,2.0,1.0,8.0,22.0,4512.0,4.0,14.0,2.0,6.0,7.0,9.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,4
141.0,8.0,8.0,1.0,12.0,11.0,2.0,13.0,27.0,1.0,3.0,6.0,3.0,1.0,12.0,22.0,4512.0,4.0,23.0,3.0,6.0,7.0,7.0,2.0,4.0,0.0,7.0,2.0,0.0,0.0,33
125.0,8.0,8.0,1.0,13.0,10.0,2.0,13.0,25.0,1.0,3.0,6.0,3.0,1.0,13.0,22.0,4512.0,4.0,22.0,3.0,6.0,7.0,10.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,50
113.0,8.0,8.0,1.0,13.0,8.0,2.0,13.0,26.0,1.0,3.0,6.0,3.0,1.0,13.0,22.0,4512.0,4.0,22.0,3.0,6.0,7.0,10.0,2.0,3.0,0.0,6.0,2.0,0.0,0.0,58
96.0,8.0,7.0,1.0,10.0,8.0,2.0,13.0,28.0,1.0,3.0,6.0,3.0,1.0,13.0,22.0,4512.0,4.0,24.0,3.0,6.0,7.0,10.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,67
88.0,8.0,7.0,1.0,9.0,7.0,2.0,13.0,27.0,1.0,3.0,6.0,3.0,1.0,13.0,22.0,4512.0,4.0,25.0,2.0,6.0,7.0,9.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,85
88.0,8.0,7.0,1.0,9.0,7.0,2.0,13.0,27.0,1.0,3.0,6.0,3.0,1.0,13.0,22.0,4512.0,4.0,25.0,2.0,6.0,7.0,9.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,85
88.0,8.0,7.0,1.0,9.0,7.0,2.0,13.0,27.0,1.0,3.0,6.0,3.0,1.0,13.0,22.0,4512.0,4.0,25.0,2.0,6.0,7.0,9.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,85
51.0,9.0,7.0,0.0,12.0,30.0,2.0,13.0,25.0,1.0,2.0,6.0,4.0,1.0,14.0,22.0,4512.0,4.0,30.0,2.0,6.0,7.0,9.0,2.0,3.0,0.0,6.0,2.0,0.0,0.0,140
48.0,9.0,6.0,0.0,14.0,43.0,4.0,13.0,23.0,1.0,2.0,6.0,5.0,1.0,14.0,22.0,4512.0,4.0,27.0,2.0,6.0,7.0,10.0,2.0,3.0,0.0,5.0,2.0,0.0,0.0,181
48.0,9.0,6.0,0.0,14.0,43.0,4.0,13.0,23.0,1.0,2.0,6.0,5.0,1.0,14.0,22.0,4512.0,4.0,27.0,2.0,6.0,7.0,10.0,2.0,3.0,0.0,5.0,2.0,0.0,0.0,181
36.0,9.0,6.0,0.0,14.0,57.0,4.0,13.0,24.0,1.0,2.0,6.0,5.0,1.0,14.0,22.0,4512.0,4.0,26.0,2.0,6.0,6.0,8.0,2.0,4.0,0.0,5.0,2.0,0.0,0.0,321
32.0,10.0,6.0,0.0,14.0,62.0,4.0,13.0,24.0,1.0,2.0,6.0,4.0,1.0,14.0,22.0,4512.0,4.0,24.0,2.0,6.0,6.0,8.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,417
22.0,10.0,6.0,0.0,14.0,73.0,4.0,13.0,22.0,1.0,2.0,6.0,3.0,1.0,14.0,22.0,4512.0,4.0,25.0,2.0,6.0,6.0,7.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,526
18.0,10.0,6.0,0.0,14.0,81.0,4.0,13.0,24.0,1.0,2.0,6.0,3.0,1.0,14.0,22.0,4512.0,4.0,27.0,2.0,6.0,6.0,7.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,550
16.0,9.0,6.0,0.0,14.0,84.0,4.0,13.0,24.0,1.0,2.0,6.0,4.0,1.0,16.0,22.0,4515.0,4.0,28.0,2.0,6.0,6.0,11.0,2.0,4.0,0.0,8.0,2.0,0.0,0.0,572
16.0,9.0,6.0,0.0,14.0,93.0,4.0,13.0,24.0,4.0,2.0,6.0,4.0,1.0,18.0,22.0,4515.0,4.0,26.0,2.0,6.0,6.0,11.0,2.0,4.0,0.0,8.0,2.0,0.0,0.0,593
15.0,9.0,6.0,0.0,14.0,95.0,4.0,13.0,23.0,4.0,2.0,6.0,4.0,1.0,18.0,22.0,4515.0,4.0,28.0,2.0,6.0,6.0,12.0,2.0,4.0,0.0,8.0,2.0,0.0,0.0,609
15.0,9.0,6.0,0.0,11.0,95.0,4.0,13.0,25.0,4.0,2.0,6.0,4.0,1.0,18.0,22.0,4515.0,4.0,26.0,2.0,6.0,6.0,12.0,2.0,4.0,0.0,9.0,2.0,0.0,0.0,621
15.0,8.0,6.0,0.0,11.0,97.0,3.0,13.0,29.0,4.0,2.0,6.0,4.0,1.0,19.0,22.0,4515.0,4.0,26.0,2.0,6.0,6.0,12.0,2.0,4.0,0.0,10.0,2.0,0.0,0.0,640
15.0,8.0,6.0,0.0,11.0,94.0,3.0,13.0,36.0,5.0,2.0,6.0,4.0,1.0,18.0,22.0,4515.0,4.0,24.0,2.0,6.0,6.0,12.0,2.0,4.0,0.0,10.0,2.0,0.0,0.0,646
15.0,6.0,6.0,0.0,11.0,91.0,3.0,13.0,36.0,5.0,3.0,6.0,4.0,1.0,18.0,22.0,4516.0,4.0,24.0,2.0,6.0,6.0,12.0,2.0,4.0,0.0,10.0,2.0,0.0,0.0,643
15.0,6.0,6.0,0.0,11.0,85.0,3.0,13.0,38.0,5.0,4.0,6.0,4.0,1.0,18.0,22.0,4516.0,4.0,24.0,2.0,6.0,6.0,12.0,2.0,3.0,0.0,9.0,2.0,0.0,0.0,628
15.0,5.0,6.0,0.0,5.0,80.0,3.0,13.0,55.0,5.0,5.0,6.0,4.0,1.0,22.0,22.0,4516.0,4.0,25.0,2.0,6.0,6.0,16.0,2.0,3.0,0.0,12.0,2.0,0.0,0.0,595
15.0,3.0,7.0,0.0,5.0,75.0,3.0,14.0,60.0,4.0,6.0,6.0,4.0,1.0,28.0,22.0,4516.0,4.0,27.0,2.0,6.0,6.0,16.0,2.0,3.0,0.0,18.0,4.0,0.0,0.0,551
15.0,3.0,7.0,0.0,5.0,70.0,3.0,14.0,61.0,3.0,7.0,6.0,5.0,1.0,29.0,22.0,4516.0,4.0,23.0,2.0,6.0,6.0,16.0,2.0,3.0,0.0,18.0,4.0,0.0,0.0,538
15.0,3.0,8.0,0.0,5.0,59.0,3.0,14.0,61.0,3.0,7.0,6.0,4.0,1.0,32.0,22.0,4516.0,4.0,29.0,2.0,6.0,6.0,16.0,2.0,3.0,0.0,17.0,4.0,0.0,0.0,508
13.0,3.0,8.0,0.0,4.0,54.0,3.0,14.0,77.0,3.0,7.0,6.0,3.0,1.0,32.0,22.0,4516.0,4.0,27.0,2.0,6.0,6.0,14.0,2.0,3.0,0.0,22.0,4.0,0.0,0.0,467
12.0,4.0,8.0,0.0,4.0,41.0,3.0,14.0,80.0,6.0,7.0,6.0,3.0,1.0,31.0,22.0,4514.0,4.0,26.0,2.0,6.0,6.0,17.0,2.0,3.0,0.0,24.0,4.0,0.0,0.0,441
12.0,5.0,8.0,0.0,4.0,35.0,2.0,14.0,80.0,6.0,7.0,6.0,4.0,1.0,31.0,22.0,4514.0,4.0,28.0,2.0,6.0,6.0,18.0,2.0,3.0,0.0,27.0,2.0,0.0,0.0,404
12.0,7.0,8.0,0.0,4.0,34.0,2.0,14.0,76.0,6.0,7.0,6.0,5.0,1.0,32.0,22.0,4514.0,4.0,36.0,2.0,6.0,6.0,20.0,2.0,7.0,0.0,30.0,2.0,0.0,0.0,381
11.0,7.0,8.0,0.0,4.0,31.0,2.0,14.0,88.0,9.0,7.0,6.0,5.0,1.0,29.0,22.0,4514.0,4.0,34.0,2.0,6.0,6.0,18.0,2.0,7.0,0.0,32.0,2.0,0.0,0.0,333
11.0,7.0,8.0,0.0,4.0,29.0,2.0,14.0,96.0,9.0,9.0,6.0,5.0,4.0,30.0,22.0,4513.0,4.0,36.0,2.0,6.0,6.0,17.0,2.0,6.0,0.0,23.0,2.0,0.0,0.0,333
11.0,12.0,8.0,0.0,4.0,19.0,2.0,14.0,82.0,8.0,9.0,6.0,5.0,4.0,31.0,22.0,4513.0,4.0,34.0,2.0,6.0,6.0,18.0,2.0,6.0,0.0,20.0,2.0,0.0,0.0,305
11.0,14.0,8.0,0.0,4.0,16.0,2.0,14.0,85.0,9.0,9.0,6.0,5.0,4.0,33.0,22.0,4513.0,4.0,30.0,2.0,6.0,6.0,18.0,2.0,6.0,0.0,19.0,2.0,0.0,0.0,277
11.0,14.0,11.0,0.0,3.0,16.0,2.0,14.0,92.0,9.0,9.0,6.0,6.0,4.0,35.0,22.0,4513.0,4.0,29.0,2.0,6.0,6.0,17.0,2.0,6.0,0.0,19.0,2.0,0.0,0.0,230
11.0,15.0,16.0,0.0,3.0,13.0,2.0,14.0,79.0,9.0,9.0,6.0,7.0,4.0,33.0,22.0,4513.0,4.0,26.0,2.0,6.0,6.0,17.0,2.0,6.0,0.0,19.0,2.0,0.0,0.0,201
11.0,15.0,16.0,1.0,3.0,11.0,2.0,14.0,81.0,9.0,9.0,6.0,10.0,4.0,33.0,22.0,4513.0,4.0,26.0,2.0,6.0,6.0,20.0,2.0,9.0,0.0,17.0,2.0,0.0,0.0,186
11.0,17.0,17.0,1.0,3.0,9.0,2.0,14.0,83.0,9.0,9.0,6.0,10.0,4.0,33.0,22.0,4513.0,4.0,28.0,2.0,6.0,6.0,20.0,2.0,9.0,0.0,17.0,2.0,0.0,0.0,163
9.0,17.0,17.0,1.0,3.0,8.0,2.0,14.0,81.0,9.0,9.0,6.0,10.0,4.0,30.0,22.0,4513.0,4.0,30.0,2.0,6.0,6.0,23.0,2.0,10.0,0.0,15.0,2.0,0.0,0.0,127
9.0,15.0,19.0,1.0,3.0,8.0,2.0,14.0,69.0,8.0,9.0,6.0,9.0,4.0,30.0,22.0,4513.0,4.0,28.0,2.0,6.0,6.0,25.0,2.0,10.0,0.0,11.0,2.0,0.0,0.0,110
9.0,15.0,19.0,1.0,3.0,6.0,2.0,14.0,65.0,8.0,9.0,6.0,10.0,4.0,29.0,22.0,4513.0,4.0,20.0,2.0,6.0,6.0,28.0,2.0,8.0,0.0,11.0,2.0,0.0,0.0,96
9.0,16.0,19.0,1.0,3.0,4.0,2.0,14.0,68.0,8.0,9.0,6.0,12.0,4.0,25.0,22.0,4513.0,4.0,21.0,2.0,6.0,6.0,28.0,2.0,8.0,0.0,11.0,2.0,0.0,0.0,77
9.0,8.0,19.0,1.0,3.0,3.0,2.0,14.0,62.0,8.0,9.0,6.0,14.0,4.0,24.0,22.0,4513.0,4.0,20.0,2.0,6.0,6.0,30.0,2.0,8.0,0.0,11.0,2.0,0.0,0.0,65
9.0,16.0,19.0,2.0,3.0,3.0,2.0,13.0,63.0,8.0,10.0,6.0,16.0,4.0,24.0,22.0,4512.0,4.0,19.0,2.0,6.0,6.0,30.0,2.0,8.0,0.0,10.0,2.0,0.0,0.0,52
9.0,16.0,19.0,2.0,4.0,3.0,2.0,13.0,64.0,7.0,10.0,6.0,15.0,4.0,23.0,22.0,4512.0,4.0,19.0,2.0,6.0,6.0,28.0,2.0,8.0,0.0,10.0,2.0,0.0,0.0,37
9.0,16.0,19.0,2.0,3.0,4.0,2.0,13.0,66.0,6.0,10.0,6.0,14.0,4.0,22.0,22.0,4512.0,4.0,21.0,2.0,6.0,6.0,27.0,2.0,8.0,0.0,5.0,2.0,0.0,0.0,25
9.0,15.0,18.0,2.0,2.0,4.0,2.0,13.0,59.0,6.0,10.0,6.0,14.0,4.0,22.0,22.0,4512.0,4.0,23.0,2.0,6.0,6.0,25.0,2.0,8.0,0.0,11.0,2.0,0.0,0.0,23
